# Job started on: Wed Nov 16 01:08:14 CET 2016 .....
# FONLL heavy quark hadroproduction cross section, calculated on Wed Nov 16 01:09:03 CET 2016
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 0.557
# ebeam1 = 3500, ebeam2 = 3500
# PDF set = CTEQ6.6
# ptmin = 0.25
# ptmax = 49.75
# etamin = -0.5
# etamax = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf   fr=.5 .5     fr=2 2     fr=2 1     fr=1 2    fr=1 .5    fr=.5 1
   9.7500 8.5093e+05 6.3100e+05 1.1791e+06 6.5335e+05 1.1588e+06 7.8193e+05 9.4246e+05 7.8331e+05 9.1854e+05 9.9490e+05 7.5328e+05 9.6027e+05 6.5335e+05 1.1588e+06 7.0201e+05
  10.2500 6.8773e+05 5.1455e+05 9.4238e+05 5.3183e+05 9.2645e+05 6.3481e+05 7.5826e+05 6.3401e+05 7.4143e+05 8.0407e+05 6.0865e+05 7.7095e+05 5.3183e+05 9.2645e+05 5.7394e+05
  10.7500 5.6018e+05 4.2252e+05 7.5964e+05 4.3604e+05 7.4703e+05 5.1917e+05 6.1511e+05 5.1710e+05 6.0322e+05 6.5480e+05 4.9570e+05 6.2411e+05 4.3604e+05 7.4703e+05 4.7237e+05
  11.2500 4.5958e+05 3.4923e+05 6.1731e+05 3.5991e+05 6.0723e+05 4.2750e+05 5.0278e+05 4.2473e+05 4.9437e+05 5.3699e+05 4.0666e+05 5.0915e+05 3.5991e+05 6.0723e+05 3.9122e+05
  11.7500 3.7955e+05 2.9043e+05 5.0552e+05 2.9895e+05 4.9740e+05 3.5423e+05 4.1385e+05 3.5116e+05 4.0793e+05 4.4324e+05 3.3587e+05 4.1837e+05 2.9895e+05 4.9740e+05 3.2595e+05
  12.2500 3.1542e+05 2.4294e+05 4.1692e+05 2.4981e+05 4.1031e+05 2.9528e+05 3.4289e+05 2.9212e+05 3.3875e+05 3.6812e+05 2.7917e+05 3.4610e+05 2.4981e+05 4.1031e+05 2.7310e+05
  12.7500 2.6372e+05 2.0434e+05 3.4598e+05 2.0992e+05 3.4055e+05 2.4756e+05 2.8589e+05 2.4447e+05 2.8301e+05 3.0755e+05 2.3346e+05 2.8812e+05 2.0992e+05 3.4055e+05 2.3004e+05
  13.2500 2.2174e+05 1.7277e+05 2.8882e+05 1.7734e+05 2.8432e+05 2.0869e+05 2.3978e+05 2.0574e+05 2.3778e+05 2.5839e+05 1.9634e+05 2.4129e+05 1.7734e+05 2.8432e+05 1.9475e+05
  13.7500 1.8744e+05 1.4679e+05 2.4247e+05 1.5056e+05 2.3873e+05 1.7682e+05 2.0222e+05 1.7405e+05 2.0084e+05 2.1822e+05 1.6601e+05 2.0321e+05 1.5056e+05 2.3873e+05 1.6565e+05
  14.2500 1.5924e+05 1.2530e+05 2.0469e+05 1.2843e+05 2.0155e+05 1.5053e+05 1.7143e+05 1.4797e+05 1.7050e+05 1.8521e+05 1.4106e+05 1.7205e+05 1.2843e+05 2.0155e+05 1.4154e+05
  14.7500 1.3591e+05 1.0743e+05 1.7371e+05 1.1004e+05 1.7106e+05 1.2874e+05 1.4603e+05 1.2639e+05 1.4543e+05 1.5793e+05 1.2043e+05 1.4641e+05 1.1004e+05 1.7106e+05 1.2145e+05
  15.2500 1.1652e+05 9.2487e+04 1.4811e+05 9.4687e+04 1.4587e+05 1.1057e+05 1.2497e+05 1.0843e+05 1.2460e+05 1.3525e+05 1.0328e+05 1.2516e+05 9.4687e+04 1.4587e+05 1.0464e+05
  15.7500 1.0031e+05 7.9942e+04 1.2685e+05 8.1802e+04 1.2494e+05 9.5351e+04 1.0741e+05 9.3405e+04 1.0721e+05 1.1631e+05 8.8936e+04 1.0745e+05 8.1802e+04 1.2494e+05 9.0507e+04
  16.2500 8.6704e+04 6.9358e+04 1.0911e+05 7.0940e+04 1.0747e+05 8.2543e+04 9.2698e+04 8.0783e+04 9.2614e+04 1.0042e+05 7.6891e+04 9.2622e+04 7.0940e+04 1.0747e+05 7.8568e+04
  16.7500 7.5223e+04 6.0390e+04 9.4230e+04 6.1742e+04 9.2815e+04 7.1716e+04 8.0311e+04 7.0128e+04 8.0311e+04 8.7026e+04 6.6728e+04 8.0157e+04 6.1742e+04 9.2815e+04 6.8442e+04
  17.2500 6.5496e+04 5.2760e+04 8.1694e+04 5.3920e+04 8.0470e+04 6.2526e+04 6.9835e+04 6.1095e+04 6.9894e+04 7.5686e+04 5.8115e+04 6.9632e+04 5.3920e+04 8.0470e+04 5.9820e+04
  17.7500 5.7222e+04 4.6243e+04 7.1089e+04 4.7242e+04 7.0025e+04 5.4694e+04 6.0938e+04 5.3407e+04 6.1039e+04 6.6049e+04 5.0786e+04 6.0708e+04 4.7242e+04 7.0025e+04 5.2451e+04
  18.2500 5.0154e+04 4.0657e+04 6.2075e+04 4.1521e+04 6.1146e+04 4.7994e+04 5.3352e+04 4.6836e+04 5.3478e+04 5.7827e+04 4.4526e+04 5.3105e+04 4.1521e+04 6.1146e+04 4.6131e+04
  18.7500 4.4096e+04 3.5851e+04 5.4381e+04 3.6602e+04 5.3568e+04 4.2241e+04 4.6859e+04 4.1201e+04 4.6999e+04 5.0786e+04 3.9157e+04 4.6603e+04 3.6602e+04 5.3568e+04 4.0691e+04
  19.2500 3.8885e+04 3.1702e+04 4.7790e+04 3.2357e+04 4.7076e+04 3.7286e+04 4.1281e+04 3.6350e+04 4.1428e+04 4.4736e+04 3.4538e+04 4.1021e+04 3.2357e+04 4.7076e+04 3.5993e+04
  19.7500 3.4387e+04 2.8109e+04 4.2122e+04 2.8682e+04 4.1493e+04 3.3003e+04 3.6473e+04 3.2161e+04 3.6620e+04 3.9520e+04 3.0550e+04 3.6212e+04 2.8682e+04 4.1493e+04 3.1922e+04
  20.2500 3.0492e+04 2.4987e+04 3.7233e+04 2.5490e+04 3.6677e+04 2.9290e+04 3.2314e+04 2.8530e+04 3.2459e+04 3.5008e+04 2.7095e+04 3.2056e+04 2.5490e+04 3.6677e+04 2.8383e+04
  20.7500 2.7109e+04 2.2266e+04 3.3002e+04 2.2710e+04 3.2508e+04 2.6062e+04 2.8707e+04 2.5375e+04 2.8846e+04 3.1095e+04 2.4094e+04 2.8453e+04 2.2710e+04 3.2508e+04 2.5298e+04
  21.2500 2.4162e+04 1.9887e+04 2.9327e+04 2.0280e+04 2.8888e+04 2.3247e+04 2.5567e+04 2.2625e+04 2.5700e+04 2.7691e+04 2.1479e+04 2.5319e+04 2.0280e+04 2.8888e+04 2.2600e+04
  21.7500 2.1587e+04 1.7803e+04 2.6127e+04 1.8151e+04 2.5736e+04 2.0784e+04 2.2826e+04 2.0220e+04 2.2952e+04 2.4719e+04 1.9193e+04 2.2585e+04 1.8151e+04 2.5736e+04 2.0236e+04
  22.2500 1.9329e+04 1.5972e+04 2.3332e+04 1.6281e+04 2.2982e+04 1.8622e+04 2.0425e+04 1.8111e+04 2.0543e+04 2.2114e+04 1.7188e+04 2.0194e+04 1.6281e+04 2.2982e+04 1.8158e+04
  22.7500 1.7344e+04 1.4360e+04 2.0883e+04 1.4635e+04 2.0570e+04 1.6720e+04 1.8316e+04 1.6257e+04 1.8427e+04 1.9826e+04 1.5426e+04 1.8096e+04 1.4635e+04 2.0570e+04 1.6327e+04
  23.2500 1.5594e+04 1.2936e+04 1.8733e+04 1.3182e+04 1.8452e+04 1.5043e+04 1.6460e+04 1.4623e+04 1.6563e+04 1.7811e+04 1.3873e+04 1.6250e+04 1.3182e+04 1.8452e+04 1.4711e+04
  23.7500 1.4050e+04 1.1676e+04 1.6840e+04 1.1896e+04 1.6586e+04 1.3560e+04 1.4821e+04 1.3179e+04 1.4917e+04 1.6032e+04 1.2501e+04 1.4624e+04 1.1896e+04 1.6586e+04 1.3280e+04
  24.2500 1.2682e+04 1.0559e+04 1.5168e+04 1.0756e+04 1.4940e+04 1.2247e+04 1.3372e+04 1.1901e+04 1.3461e+04 1.4459e+04 1.1286e+04 1.3186e+04 1.0756e+04 1.4940e+04 1.2010e+04
  24.7500 1.1469e+04 9.5657e+03 1.3689e+04 9.7430e+03 1.3483e+04 1.1081e+04 1.2087e+04 1.0767e+04 1.2170e+04 1.3065e+04 1.0208e+04 1.1912e+04 9.7430e+03 1.3483e+04 1.0881e+04
  25.2500 1.0390e+04 8.6808e+03 1.2378e+04 8.8404e+03 1.2191e+04 1.0043e+04 1.0946e+04 9.7579e+03 1.1022e+04 1.1827e+04 9.2497e+03 1.0781e+04 8.8404e+03 1.2191e+04 9.8753e+03
  25.7500 9.4297e+03 7.8910e+03 1.1212e+04 8.0349e+03 1.1042e+04 9.1191e+03 9.9298e+03 8.8591e+03 1.0000e+04 1.0725e+04 8.3960e+03 9.7744e+03 8.0349e+03 1.1042e+04 8.9772e+03
  26.2500 8.5725e+03 7.1846e+03 1.0174e+04 7.3145e+03 1.0020e+04 8.2938e+03 9.0235e+03 8.0567e+03 9.0884e+03 9.7428e+03 7.6339e+03 8.8770e+03 7.3145e+03 1.0020e+04 8.1738e+03
  26.7500 7.8058e+03 6.5515e+03 9.2469e+03 6.6691e+03 9.1068e+03 7.5551e+03 8.2132e+03 7.3386e+03 8.2730e+03 8.8650e+03 6.9521e+03 8.0753e+03 6.6691e+03 9.1068e+03 7.4538e+03
  27.2500 7.1185e+03 5.9832e+03 8.4183e+03 6.0898e+03 8.2905e+03 6.8926e+03 7.4873e+03 6.6947e+03 7.5425e+03 8.0787e+03 6.3408e+03 7.3576e+03 6.0898e+03 8.2905e+03 6.8073e+03
  27.7500 6.5015e+03 5.4720e+03 7.6759e+03 5.5688e+03 7.5593e+03 6.2975e+03 6.8359e+03 6.1163e+03 6.8867e+03 7.3732e+03 5.7919e+03 6.7140e+03 5.5688e+03 7.5593e+03 6.2259e+03
  28.2500 5.9465e+03 5.0116e+03 7.0095e+03 5.0996e+03 6.9030e+03 5.7619e+03 6.2502e+03 5.5960e+03 6.2970e+03 6.7391e+03 5.2981e+03 6.1357e+03 5.0996e+03 6.9030e+03 5.7021e+03
  28.7500 5.4464e+03 4.5960e+03 6.4103e+03 4.6763e+03 6.3128e+03 5.2791e+03 5.7228e+03 5.1270e+03 5.7659e+03 6.1683e+03 4.8532e+03 5.6152e+03 4.6763e+03 6.3128e+03 5.2294e+03
  29.2500 4.9952e+03 4.2205e+03 5.8707e+03 4.2937e+03 5.7813e+03 4.8433e+03 5.2470e+03 4.7036e+03 5.2868e+03 5.6534e+03 4.4516e+03 5.1460e+03 4.2937e+03 5.7813e+03 4.8021e+03
  29.7500 4.5874e+03 3.8806e+03 5.3837e+03 3.9475e+03 5.3018e+03 4.4492e+03 4.8172e+03 4.3209e+03 4.8539e+03 5.1885e+03 4.0885e+03 4.7223e+03 3.9475e+03 5.3018e+03 4.4154e+03
  30.2500 4.2182e+03 3.5724e+03 4.9437e+03 3.6336e+03 4.8684e+03 4.0923e+03 4.4282e+03 3.9743e+03 4.4620e+03 4.7679e+03 3.7598e+03 4.3391e+03 3.6336e+03 4.8684e+03 4.0647e+03
  30.7500 3.8835e+03 3.2927e+03 4.5454e+03 3.3487e+03 4.4761e+03 3.7687e+03 4.0757e+03 3.6600e+03 4.1069e+03 4.3868e+03 3.4618e+03 3.9920e+03 3.3487e+03 4.4761e+03 3.7464e+03
  31.2500 3.5796e+03 3.0383e+03 4.1844e+03 3.0898e+03 4.1206e+03 3.4748e+03 3.7558e+03 3.3747e+03 3.7846e+03 4.0412e+03 3.1913e+03 3.6771e+03 3.0898e+03 4.1206e+03 3.4570e+03
  31.7500 3.3034e+03 2.8068e+03 3.8566e+03 2.8540e+03 3.7978e+03 3.2074e+03 3.4651e+03 3.1152e+03 3.4916e+03 3.7271e+03 2.9453e+03 3.3910e+03 2.8540e+03 3.7978e+03 3.1935e+03
  32.2500 3.0519e+03 2.5958e+03 3.5586e+03 2.6392e+03 3.5043e+03 2.9640e+03 3.2005e+03 2.8788e+03 3.2250e+03 3.4414e+03 2.7212e+03 3.1308e+03 2.6392e+03 3.5043e+03 2.9533e+03
  32.7500 2.8226e+03 2.4032e+03 3.2874e+03 2.4431e+03 3.2372e+03 2.7420e+03 2.9593e+03 2.6633e+03 2.9819e+03 3.1810e+03 2.5170e+03 2.8937e+03 2.4431e+03 3.2372e+03 2.7341e+03
  33.2500 2.6133e+03 2.2271e+03 3.0401e+03 2.2639e+03 2.9938e+03 2.5392e+03 2.7393e+03 2.4666e+03 2.7601e+03 2.9436e+03 2.3305e+03 2.6775e+03 2.2639e+03 2.9938e+03 2.5338e+03
  33.7500 2.4220e+03 2.0660e+03 2.8145e+03 2.0999e+03 2.7716e+03 2.3538e+03 2.5383e+03 2.2866e+03 2.5574e+03 2.7266e+03 2.1601e+03 2.4800e+03 2.0999e+03 2.7716e+03 2.3504e+03
  34.2500 2.2470e+03 1.9185e+03 2.6083e+03 1.9498e+03 2.5685e+03 2.1842e+03 2.3543e+03 2.1220e+03 2.3720e+03 2.5283e+03 2.0041e+03 2.2994e+03 1.9498e+03 2.5685e+03 2.1825e+03
  34.7500 2.0866e+03 1.7831e+03 2.4196e+03 1.8121e+03 2.3828e+03 2.0287e+03 2.1859e+03 1.9711e+03 2.2022e+03 2.3466e+03 1.8612e+03 2.1341e+03 1.8121e+03 2.3828e+03 2.0285e+03
  35.2500 1.9395e+03 1.6589e+03 2.2468e+03 1.6857e+03 2.2126e+03 1.8860e+03 2.0315e+03 1.8326e+03 2.0465e+03 2.1801e+03 1.7301e+03 1.9826e+03 1.6857e+03 2.2126e+03 1.8871e+03
  35.7500 1.8045e+03 1.5447e+03 2.0884e+03 1.5695e+03 2.0565e+03 1.7550e+03 1.8897e+03 1.7054e+03 1.9035e+03 2.0273e+03 1.6097e+03 1.8435e+03 1.5695e+03 2.0565e+03 1.7571e+03
  36.2500 1.6803e+03 1.4396e+03 1.9428e+03 1.4626e+03 1.9132e+03 1.6345e+03 1.7594e+03 1.5885e+03 1.7721e+03 1.8870e+03 1.4990e+03 1.7158e+03 1.4626e+03 1.9132e+03 1.6375e+03
  36.7500 1.5661e+03 1.3428e+03 1.8091e+03 1.3641e+03 1.7815e+03 1.5236e+03 1.6395e+03 1.4809e+03 1.6512e+03 1.7578e+03 1.3972e+03 1.5983e+03 1.3641e+03 1.7815e+03 1.5274e+03
  37.2500 1.4608e+03 1.2536e+03 1.6860e+03 1.2734e+03 1.6603e+03 1.4215e+03 1.5291e+03 1.3817e+03 1.5399e+03 1.6390e+03 1.3034e+03 1.4902e+03 1.2734e+03 1.6603e+03 1.4258e+03
  37.7500 1.3638e+03 1.1713e+03 1.5726e+03 1.1897e+03 1.5487e+03 1.3273e+03 1.4273e+03 1.2903e+03 1.4373e+03 1.5295e+03 1.2168e+03 1.3905e+03 1.1897e+03 1.5487e+03 1.3321e+03
  38.2500 1.2742e+03 1.0952e+03 1.4681e+03 1.1123e+03 1.4458e+03 1.2403e+03 1.3334e+03 1.2059e+03 1.3426e+03 1.4284e+03 1.1370e+03 1.2986e+03 1.1123e+03 1.4458e+03 1.2455e+03
  38.7500 1.1915e+03 1.0249e+03 1.3716e+03 1.0408e+03 1.3508e+03 1.1599e+03 1.2467e+03 1.1278e+03 1.2551e+03 1.3351e+03 1.0632e+03 1.2137e+03 1.0408e+03 1.3508e+03 1.1655e+03
  39.2500 1.1150e+03 9.5982e+02 1.2825e+03 9.7464e+02 1.2630e+03 1.0856e+03 1.1665e+03 1.0557e+03 1.1742e+03 1.2488e+03 9.9495e+02 1.1352e+03 9.7464e+02 1.2630e+03 1.0914e+03
  39.7500 1.0442e+03 8.9952e+02 1.2001e+03 9.1334e+02 1.1818e+03 1.0168e+03 1.0922e+03 9.8889e+02 1.0994e+03 1.1691e+03 9.3179e+02 1.0626e+03 9.1334e+02 1.1818e+03 1.0228e+03
  40.2500 9.7857e+02 8.4360e+02 1.1239e+03 8.5649e+02 1.1068e+03 9.5300e+02 1.0235e+03 9.2700e+02 1.0301e+03 1.0952e+03 8.7328e+02 9.9544e+02 8.5649e+02 1.1068e+03 9.5914e+02
